"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"1",0.5,0.5,100,100,99.5,99.5
"2",0.5,0,100,100,99.5,100
"3",1.5,9.5,100,100,98.5,90.5
"4",0,4.5,100,100,100,95.5
"5",0,0,100,100,100,100
"6",0.5,6,100,100,99.5,94
"7",2.5,2,100,100,97.5,98
"8",0,7.5,100,100,100,92.5
"9",0.5,0,100,100,99.5,100
"10",16,0,100,100,84,100
"11",1,0,100,100,99,100
"12",2,0,100,100,98,100
"13",0,6,100,100,100,94
"14",5,0.5,100,100,95,99.5
"15",0,0,100,100,100,100
"16",3,1,100,100,97,99
"17",10.5,9,100,100,89.5,91
"18",7.5,0.5,100,100,92.5,99.5
"19",0,1,100,100,100,99
"20",0,2,100,100,100,98
"21",0,0,100,100,100,100
"22",0,0,100,100,100,100
"23",0,0.5,100,100,100,99.5
"24",3.5,0,100,100,96.5,100
"25",0,0,100,100,100,100
"26",0,2.5,100,100,100,97.5
"27",1,6,100,100,99,94
"28",9,0,100,100,91,100
"29",0,0,100,100,100,100
"30",0.5,0,100,100,99.5,100
"31",0,0,100,100,100,100
"32",0,0,100,100,100,100
"33",0,1.5,100,100,100,98.5
"34",2.5,8.5,100,100,97.5,91.5
"35",12,0,100,100,88,100
"36",0,0,100,100,100,100
"37",2.5,3,100,100,97.5,97
"38",0,2,100,100,100,98
"39",11.5,11.5,100,100,88.5,88.5
"40",19,6.5,100,100,81,93.5
"41",0.5,2.5,100,100,99.5,97.5
"42",2.5,6,100,100,97.5,94
"43",6.5,5.5,100,100,93.5,94.5
"44",0,2.5,100,100,100,97.5
"45",1,2.5,100,100,99,97.5
"46",0,0,100,100,100,100
"47",0,0,100,100,100,100
"48",0,0,100,100,100,100
"49",17.5,28,100,100,82.5,72
"50",0,0,100,100,100,100
"51",0.5,1,100,100,99.5,99
"52",0.5,5.5,100,100,99.5,94.5
"53",0,6,100,100,100,94
"54",0,0.5,100,100,100,99.5
"55",7,3,100,100,93,97
"56",0,2,100,100,100,98
"57",0,4,100,100,100,96
"58",15,1.5,100,100,85,98.5
"59",2,0,100,100,98,100
"60",1,4.5,100,100,99,95.5
"61",0,1,100,100,100,99
"62",0.5,0,100,100,99.5,100
"63",0,1.5,100,100,100,98.5
"64",2,0.5,100,100,98,99.5
"65",0,1,100,100,100,99
"66",0,0,100,100,100,100
"67",0,0,100,100,100,100
"68",0,0,100,100,100,100
"69",4.5,3.5,100,100,95.5,96.5
"70",1,5.5,100,100,99,94.5
"71",0,0,100,100,100,100
"72",0,0.5,100,100,100,99.5
"73",0,0,100,100,100,100
"74",0,0.5,100,100,100,99.5
"75",0,0,100,100,100,100
"76",0,0,100,100,100,100
